Timestamp;PM10;PTS;NO2;O3;SO2;PM 2,5;Tº;DV;VV;UR
2018-11-27 03:30:00;;20;7.3;33.5;10.4;;17.9;41.7;3.4;86
2018-11-27 04:30:00;;19;6.5;33.9;9.5;;18;35.8;3.2;85.4
2018-11-27 05:30:00;28;38;6.6;25.2;10.1;;17.2;126;2.6;92
2018-11-27 06:30:00;31;51;10.6;21.5;10.4;;17;117.6;2.6;92.9
2018-11-27 07:30:00;40;61;10.9;17;10.4;;18.3;53.3;1.7;88.3
2018-11-27 08:30:00;18;41;5.7;28.3;10;;20.7;37.6;4.3;72.7
2018-11-27 09:30:00;12;25;2.7;40.8;9.9;;21.9;44;;63.7
2018-11-27 10:30:00;21;38;2.3;43.1;10.2;;22.9;40.5;;59.3
2018-11-27 11:30:00;12;26;1.9;45.6;;;24.5;58.8;;54.9
2018-11-27 12:30:00;11;26;1.7;47;9.9;;25.4;43.8;4.5;50.4
2018-11-27 13:30:00;16;31;1.6;51.1;9.9;;26.5;48;3;44.5
2018-11-27 14:30:00;24;30;2.2;52.1;10;;27.1;60.4;2.9;42
2018-11-27 15:30:00;20;36;1.6;52.3;9.8;;27.1;63.8;2.3;42
2018-11-27 16:30:00;19;33;2;53;9.9;;27.3;57.1;3.4;40.1
2018-11-27 17:30:00;19;30;3.3;57.1;10;;26.9;52.5;4.1;36
2018-11-27 18:30:00;23;33;5;54.5;10.2;;25.7;64.5;3.5;40.8
2018-11-27 19:30:00;44;67;11;43.5;9.9;;23.4;95.3;2;55.7
2018-11-27 20:30:00;25;35;5.9;44.3;9.7;;20.9;124.1;1.9;74.3
2018-11-27 21:30:00;24;43;6.9;38.4;9.8;;19.7;355.3;0.3;81.7
2018-11-27 22:30:00;29;30;9.4;33.8;10;;19.9;310.6;0.3;81.9
2018-11-27 23:30:00;26;43;12.3;31.2;10.4;;19.6;285.5;0.5;83.1
2018-11-28 00:30:00;;15;4.4;38.6;9.9;;19.1;81.9;0.3;86.8
2018-11-28 01:30:00;;19;2.2;40.9;9.3;;18.9;136.6;0.8;88.5
2018-11-28 02:30:00;;20;2.7;40.5;9.2;;18.6;105.2;0.9;89.6
2018-11-28 03:30:00;;12;2.7;36.2;8.9;;18;125.2;0.9;90
2018-11-28 04:30:00;3;14;3.3;36.4;9;;17.8;120.4;1;90.2
2018-11-28 05:30:00;;17;2.2;34.3;8.9;;17.7;117.7;1.8;90.9
2018-11-28 06:30:00;18;25;4;29.7;8.6;;17.6;126.9;1.7;91.6
2018-11-28 07:30:00;24;40;6.6;25;8.8;;18;136.4;2.6;90.1
2018-11-28 08:30:00;32;48;3.2;30.8;8.9;;19.9;147.9;;82.1
2018-11-28 09:30:00;23;42;5.5;35.2;12.9;;23.1;140.3;2.3;68.7
2018-11-28 10:30:00;33;;6.8;41.3;16.8;;24.1;108.3;1.3;62.9
2018-11-28 11:30:00;41;;5;45.9;15.1;;25;136.9;1.9;58.6
2018-11-28 12:30:00;;48;5.2;49.1;13.9;;26.3;125;1.8;52.6
2018-11-28 13:30:00;31;70;3.2;53.2;12.4;;26.7;81.3;1.9;49.1
2018-11-28 14:30:00;21;42;2.8;27.2;10.4;;27.5;81.7;1.6;43.6
2018-11-28 15:30:00;25;40;3.6;56.1;10.8;;27.7;77.4;1.9;41.8
2018-11-28 16:30:00;27;36;4;53.3;11.8;;27.7;106.4;1.7;43.7
2018-11-28 17:30:00;35;65;3.6;51.5;11.1;;27.3;108.8;1;45.5
2018-11-28 18:30:00;28;43;4.8;50.9;10.8;;25.5;92;0.7;48.7
2018-11-28 19:30:00;41;82;10.5;43.4;11.1;;22.9;163.2;0.1;56.7
2018-11-28 20:30:00;51;85;18.4;34.5;10.5;;22;60;3.8;58.6
2018-11-28 21:30:00;33;54;11.5;34;10.6;;20.3;82.3;0.6;69.1
2018-11-28 22:30:00;36;65;12.6;33.3;10.6;;19.8;64.8;1.9;72.7
2018-11-28 23:30:00;24;36;14.2;28.9;9.7;;19.3;64.5;2.6;75.9
2018-11-29 00:30:00;;17;6.2;35.1;9.5;;19.2;55.5;3.7;76.4
2018-11-29 01:30:00;15;23;8.7;29.2;10;;18.2;83.9;4.5;81.2
2018-11-29 02:30:00;12;19;5.2;32.4;10.1;;18.1;;;81.8
2018-11-29 03:30:00;14;16;7.5;26.4;9.9;;17.2;106.8;3;86.7
2018-11-29 04:30:00;;16;6.4;27.5;10;;16.7;121.2;;90.6
2018-11-29 05:30:00;;25;8.4;21.6;10;;16.1;113.5;4;94.6
2018-11-29 06:30:00;36;57;11.4;15.3;9.8;;15.9;116;3.3;96.7
2018-11-29 07:30:00;;32;5.2;20.4;10;;17;109.3;3.8;94.1
2018-11-29 08:30:00;60;118;9.6;22.4;10.3;;21.5;86.7;1.9;74.1
2018-11-29 09:30:00;23;39;4.5;42.3;10.4;;23.4;1.8;4;63.7
2018-11-29 10:30:00;26;41;3.6;50;10.3;;24.2;1.4;;60
2018-11-29 11:30:00;15;29;3.7;57.8;10;;26.3;31.4;;50.8
2018-11-29 12:30:00;19;47;3.9;65;10.3;;26.8;326.8;2.1;47.4
2018-11-29 13:30:00;17;43;4;74.1;10.4;;27.6;266.9;1.1;46.1
2018-11-29 14:30:00;29;84;3.6;83.6;10.6;;28.6;312.9;1.6;43.5
2018-11-29 15:30:00;59;120;4.6;76;10.8;;29.1;146.4;0.6;46.4
2018-11-29 16:30:00;41;95;4.3;76.2;12;;29;97;2.1;46.8
2018-11-29 17:30:00;30;51;5.2;60.3;10.6;;27.1;65.5;2.5;52.8
2018-11-29 18:30:00;22;41;5.4;59.6;10.1;;25.4;39;;57
2018-11-29 19:30:00;30;41;9.2;50.9;10.5;;23.6;23.5;;63.7
2018-11-29 20:30:00;40;66;19.4;40.2;10.7;;22.7;26.8;4.8;66.7
2018-11-29 21:30:00;50;70;25.4;33.5;11;;22.1;26.1;;69.3
2018-11-29 22:30:00;40;59;22.5;31.1;11;;21.8;23.9;;71.5
2018-11-29 23:30:00;34;56;20.6;30.8;10.9;;21.4;31.7;;73.9
2018-11-30 00:30:00;39;48;24.8;24.8;11.2;;20.8;25.3;;76.3
2018-11-30 01:30:00;34;42;18;31.8;10.3;;20.6;44.5;;76.8
2018-11-30 02:30:00;25;32;17.2;34.6;10.1;;20.5;35.4;;76.2
2018-11-30 03:30:00;42;63;30.1;20.1;10;;19.9;45.8;;78.7
2018-11-30 04:30:00;49;69;33.7;14.7;10.1;;19.6;39;4.2;79.9
2018-11-30 05:30:00;40;59;35.2;7.6;10.4;;18.9;46.9;2.7;83.2
2018-11-30 06:30:00;35;56;29.7;9.8;10.5;;19.3;43.5;;81.1
2018-11-30 07:30:00;41;59;21.8;19.4;10.3;;20.6;30.3;;76.3
2018-11-30 08:30:00;41;68;18.6;22.3;10.8;;22.5;24.9;;70.2
2018-11-30 09:30:00;27;55;10.3;35.2;10.3;;25.1;25.8;;60.5
2018-11-30 10:30:00;29;56;14.2;38.9;12.9;;27.9;332.5;1.2;50.5
2018-11-30 11:30:00;27;54;8.8;56.8;11.2;;28.3;279.8;3.3;44.7
2018-11-30 12:30:00;27;66;2.7;66.5;9.3;;28.7;285.6;;38.3
2018-11-30 13:30:00;26;47;2.7;80.2;9.9;;29.2;274;;38
2018-11-30 14:30:00;32;59;4.1;98.4;10.2;;29.4;275.1;;39.3
2018-11-30 15:30:00;50;90;3.7;92.3;10;;29.6;281.1;;40.2
2018-11-30 16:30:00;31;57;3;78.5;9.4;;30;294.6;;38.1
2018-11-30 17:30:00;32;51;2.9;73.4;9.1;;29.9;284.3;4.3;38.9
2018-11-30 18:30:00;38;64;9.3;63.1;10.4;;27.2;64.3;;52.6
2018-11-30 19:30:00;40;65;13.5;52.5;10.7;;25.8;47;4.5;57.9
2018-11-30 20:30:00;32;53;12.2;46.3;10.4;;24.2;60.5;4.2;63.4
2018-11-30 21:30:00;31;40;9.8;43.7;11;;22.5;108.8;1.8;74
2018-11-30 22:30:00;31;39;10.7;40.9;11.6;;21;120.8;;83.5
2018-11-30 23:30:00;;22;7.7;40.4;11.1;;20.3;114;;86.5
2018-12-01 00:30:00;13;27;5.2;37;10.4;;19.8;98;;89.2
2018-12-01 01:30:00;19;31;7.7;31;9.3;;20.5;48;2;85.4
2018-12-01 02:30:00;;27;10.9;24.9;8.6;;19.4;223.5;2;94.6
2018-12-01 03:30:00;;14;11.1;25.1;8.9;;19.4;179.7;0.3;96.3
2018-12-01 04:30:00;7;16;11;17.5;8.8;;19.3;168.6;0.3;97.8
2018-12-01 05:30:00;;7;8.5;20.1;8.8;;19.1;118.9;1.8;98.7
2018-12-01 06:30:00;;12;13.1;16.1;8.6;;19.2;67.3;2;97.9
2018-12-01 07:30:00;;20;14.8;16.9;8.9;;19.6;16.5;3.3;95.5
2018-12-01 08:30:00;;6;13.1;17.2;8.7;;19.4;9.9;1.6;97.3
2018-12-01 09:30:00;;10;14.8;19.4;;;19.6;22.3;4.1;96.8
2018-12-01 10:30:00;7;13;12.9;21.4;;;20.7;18.4;2;94.4
2018-12-01 11:30:00;;13;10.7;29.5;;;22.1;303.7;2.4;87.4
2018-12-01 12:30:00;;12;8.7;34.6;8.8;;21.3;318.5;4.6;90
2018-12-01 13:30:00;;10;9.3;36.9;8.8;;19.7;335.2;4.9;95.3
2018-12-01 14:30:00;;5;6.7;40.6;8.7;;20.1;307.7;;92.6
2018-12-01 15:30:00;;6;4.7;42.8;8.7;;21.5;292.8;4.1;88.5
2018-12-01 16:30:00;5;6;2.6;46.2;8.6;;22.9;267.3;;80.9
2018-12-01 17:30:00;;2;2.2;44.6;8.9;;22.6;280.2;;79.8
2018-12-01 18:30:00;;;;;;;;;;
2018-12-01 19:30:00;;;;;;;;;;
2018-12-01 20:30:00;;;;;;;;;;
2018-12-01 21:30:00;;;;;;;;;;
2018-12-01 22:30:00;;;;;;;;;;
2018-12-01 23:30:00;;;;;;;;;;
2018-12-02 00:30:00;;;;;;;;;;
2018-12-02 01:30:00;;;;;;;;;;
2018-12-02 02:30:00;;;;;;;;;;
2018-12-02 03:30:00;;;;;;;;;;
2018-12-02 04:30:00;;;;;;;;;;
2018-12-02 05:30:00;;;;;;;;;;
2018-12-02 06:30:00;;;;;;;;;;
2018-12-02 07:30:00;;;;;;;;;;
2018-12-02 08:30:00;;;;;;;;;;
2018-12-02 09:30:00;;;;;;;;;;
2018-12-02 10:30:00;;;;;;;;;;
2018-12-02 11:30:00;;;;;;;;;;
2018-12-02 12:30:00;;;;;;;;;;
2018-12-02 13:30:00;;;;;;;;;;
2018-12-02 14:30:00;;;;;;;;;;
2018-12-02 15:30:00;;;;;;;;;;
2018-12-02 16:30:00;;;;;;;;;;
2018-12-02 17:30:00;;;;;;;;;;
2018-12-02 18:30:00;;;;;;;;;;
2018-12-02 19:30:00;;;;;;;;;;
2018-12-02 20:30:00;;;;;;;;;;
2018-12-02 21:30:00;;;;;;;;;;
2018-12-02 22:30:00;;;;;;;;;;
2018-12-02 23:30:00;;;;;;;;;;
2018-12-03 00:30:00;;;;;;;;;;
2018-12-03 01:30:00;;;;;;;;;;
2018-12-03 02:30:00;;;;;;;;;;
2018-12-03 03:30:00;;;;;;;;;;
2018-12-03 04:30:00;;;;;;;;;;
2018-12-03 05:30:00;;;;;;;;;;
2018-12-03 06:30:00;;;;;;;;;;
2018-12-03 07:30:00;;;;;;;;;;
2018-12-03 08:30:00;;;;;;;;;;
2018-12-03 09:30:00;;;;;;;;;;
2018-12-03 10:30:00;;;;;;;;;;
2018-12-03 11:30:00;;;;;;;;;;
2018-12-03 12:30:00;;;;;;;;;;
2018-12-03 13:30:00;;;;;;;;;;
2018-12-03 14:30:00;;;;;;;;;;
2018-12-03 15:30:00;;;3.9;33.6;8.7;;20.7;127;2.2;83.9
2018-12-03 16:30:00;;23;3.6;33.8;9.3;;20.4;133.1;0.9;84
2018-12-03 17:30:00;;16;3.8;32.4;9.4;;20;302;0.5;85
2018-12-03 18:30:00;;20;4.6;33.5;9.7;;20.1;343.4;0.2;84.1
2018-12-03 19:30:00;;22;4.2;32;9.7;;19.3;35.8;1.2;86.2
2018-12-03 20:30:00;39;51;17.9;22.5;10.1;;19.4;61.7;2;85.7
2018-12-03 21:30:00;39;46;17.5;;10.4;;18.9;68.5;2.3;87.4
2018-12-03 22:30:00;19;20;7.3;35.3;10;;19.1;53.4;;82.2
2018-12-03 23:30:00;16;22;8.1;33.9;9.8;;18.6;70.2;;85.9
2018-12-04 00:30:00;19;27;8.6;30;10.2;;18;65.8;;89.5
2018-12-04 01:30:00;;19;4.8;34.3;9.6;;18;57.8;4.9;90
2018-12-04 02:30:00;;30;9.3;19.8;9.8;;17.6;110.7;0.2;94.2
2018-12-04 03:30:00;;19;5.5;17.9;10.3;;17.8;113;0.3;96.2
2018-12-04 04:30:00;;15;2.2;23.6;9.5;;17.8;40.3;0.1;96.8
2018-12-04 05:30:00;;8;2.5;24.8;9.7;;17.5;267.4;0.1;98.4
2018-12-04 06:30:00;;11;4.4;22.4;9.6;;17.5;85.3;0.6;98
2018-12-04 07:30:00;48;64;10.3;15.8;9.7;;18.3;81.2;1.1;95
2018-12-04 08:30:00;31;38;5.9;19;10.1;;20.9;64.1;1.3;84.3
2018-12-04 09:30:00;19;25;4.4;27.8;10.2;;22.4;63.4;2.7;76.2
2018-12-04 10:30:00;12;26;3.9;33.2;9.7;;23.1;92.8;1.6;73.1
2018-12-04 11:30:00;12;27;3.5;37.4;9.3;;23.6;50.6;1.7;70.2
2018-12-04 12:30:00;13;27;4.2;39.2;9.5;;24.2;38.5;3.2;68.3
2018-12-04 13:30:00;17;21;3.5;45.6;9.3;;26.7;35.5;2.2;61.1
2018-12-04 14:30:00;20;34;3.6;50.9;10.1;;27.6;117.8;1;57.9
2018-12-04 15:30:00;22;35;5.6;58.4;11.1;;28.4;354.1;0.3;54.1
2018-12-04 16:30:00;25;59;6.4;62.8;12.4;;28.9;61.1;1.2;53.4
2018-12-04 17:30:00;26;54;8.8;52.2;15;;27.5;83.7;1.1;60.3
2018-12-04 18:30:00;26;34;8.1;39;12.7;;25.4;35;0.6;70.3
2018-12-04 19:30:00;35;47;9.5;34.1;12.6;;23.2;56.9;2.2;79
2018-12-04 20:30:00;26;39;7.8;28.8;11.2;;22;72.9;4.1;83.6
2018-12-04 21:30:00;;24;8.1;27.3;10.7;;21.6;59.1;;84.4
2018-12-04 22:30:00;33;36;16.1;18.8;10.9;;21.3;41.5;;85.2
2018-12-04 23:30:00;17;28;13;22.4;10.7;;20.8;15.4;;87.3
2018-12-05 00:30:00;;15;5.5;30.6;10.6;;20.5;27.9;;87.5
2018-12-05 01:30:00;18;28;7.1;26.1;8.7;;20.2;21.5;;88.3
2018-12-05 02:30:00;21;22;9.9;21.8;;;19.9;28.7;;89.9
2018-12-05 03:30:00;16;19;6.1;24.2;7.8;;19.4;28.6;;91.2
2018-12-05 04:30:00;;19;10.7;21.2;7.8;;19.4;26.4;;90.3
2018-12-05 05:30:00;;15;11.3;21.2;7.7;;19;19.5;;92
2018-12-05 06:30:00;24;37;16.7;18.3;8.2;;19.3;24;;90.8
2018-12-05 07:30:00;43;67;16.2;10.2;10.7;;20.1;33.1;3;88.4
2018-12-05 08:30:00;37;54;15.6;17.1;11.2;;22;23.4;4.9;81
2018-12-05 09:30:00;33;50;15.8;22.9;10.1;;24.7;344.1;0.5;70.3
2018-12-05 10:30:00;26;37;14.7;25.8;9.5;;25.9;239.6;0.3;67.4
2018-12-05 11:30:00;;24;7.3;45.9;7.9;;26.4;276.9;2.7;62.6
2018-12-05 12:30:00;17;23;3;56.8;7.3;;27.9;259.6;;53.6
2018-12-05 13:30:00;21;30;2;59.5;7.9;;28.6;274;3.2;51
2018-12-05 14:30:00;19;33;2.7;66.8;8.3;;29.4;264.3;3.2;49.4
2018-12-05 15:30:00;23;44;3;72.2;8.8;;30.1;286.4;2.7;46.8
2018-12-05 16:30:00;21;33;2.8;72.4;8.5;;29.9;230.9;4.6;46.5
2018-12-05 17:30:00;17;27;4.1;69.8;8.9;;29.6;233.3;3;46.5
2018-12-05 18:30:00;20;37;3.2;63.3;8.5;;27.1;227.7;;53.8
2018-12-05 19:30:00;37;54;3.8;60.2;8.2;;26.4;223;;56.3
2018-12-05 20:30:00;19;51;4.3;50.2;8.1;;24.2;214.4;3.2;55.8
2018-12-05 21:30:00;21;35;3.5;49;7.9;;22.4;140.2;4.4;69.1
2018-12-05 22:30:00;23;29;3.9;49.5;8.4;;20.8;158.5;0.4;85.2
2018-12-05 23:30:00;;8;3.1;45.9;8.7;;19.6;107.7;0.3;92.5
2018-12-06 00:30:00;17;23;7;40.9;8.7;;19.5;26.4;2.6;91.5
2018-12-06 01:30:00;26;30;10.7;35.5;10.7;;19.7;26.9;3.8;88.7
2018-12-06 02:30:00;24;46;21.8;23.8;11.1;;19.7;67.9;;87.3
2018-12-06 03:30:00;18;26;14.5;27.1;10.2;;19;86.9;;89.6
2018-12-06 04:30:00;22;28;9.4;32.3;10.5;;19.2;84.5;;87.3
2018-12-06 05:30:00;36;37;14;21.1;10.7;;18.4;128.5;3.9;91.8
2018-12-06 06:30:00;27;32;7.8;28.9;11.4;;18.5;121.3;1.7;91.8
2018-12-06 07:30:00;35;51;13.8;20.4;12.4;;19.8;70;0.8;87.3
2018-12-06 08:30:00;33;62;14.9;22.6;14.3;;21.3;68.9;0.3;80.3
2018-12-06 09:30:00;44;73;11.4;36;14.6;;25.4;69.5;1.4;65.5
2018-12-06 10:30:00;23;36;5.7;53.5;11.9;;27.4;54.1;1.7;59.2
2018-12-06 11:30:00;18;44;4.2;61.2;12;;29.4;28.2;1.7;52
2018-12-06 12:30:00;22;31;4;65.2;11.7;;30.4;13;2.5;44.9
2018-12-06 13:30:00;32;62;4.5;75.3;13.4;;30.1;337.5;1.8;46.2
2018-12-06 14:30:00;55;113;5.8;76;14.1;;30.3;140.9;2.4;51.4
2018-12-06 15:30:00;35;56;5.3;80.5;13.8;;30.7;116.3;0.9;49.8
2018-12-06 16:30:00;28;50;4.9;59.1;11.5;;30.1;86.5;3.3;53.3
2018-12-06 17:30:00;38;63;7.9;50.4;11.5;;25.7;225.1;1.3;69.5
2018-12-06 18:30:00;;18;8.2;63.7;11.6;;21.1;21.5;;82.7
2018-12-06 19:30:00;11;19;9;60.9;10.9;;20.8;92.7;0.9;86.5
2018-12-06 20:30:00;;29;18.5;41.4;11.6;;20.6;18.4;4.7;89
2018-12-06 21:30:00;27;38;19.1;46;10.9;;20.9;36.7;;86.5
2018-12-06 22:30:00;;22;7.9;51.9;10.5;;20.8;53.5;4.1;87.3
2018-12-06 23:30:00;;20;9.4;48.8;10.6;;21;38.7;;83.8
2018-12-07 00:30:00;;20;10.6;47;10.6;;20.9;34;;82.8
2018-12-07 01:30:00;21;22;9.9;49.7;9.9;;21;53.8;;81.1
2018-12-07 02:30:00;;31;10.9;33.9;9.3;;19.8;110.9;;89
2018-12-07 03:30:00;31;33;13.9;24.3;9.4;;19.3;99.8;1.8;94
2018-12-07 04:30:00;33;34;9.1;23.8;9.4;;19.3;97.7;3.9;97.3
2018-12-07 05:30:00;;37;6.1;27.7;9.7;;19.5;115.8;1.2;96.9
2018-12-07 06:30:00;34;42;8.8;17.7;9.6;;19.6;147.3;1.2;97.3
2018-12-07 07:30:00;;16;5.1;37.5;9.1;;19.1;55.3;2;96.5
2018-12-07 08:30:00;15;17;9.8;42.4;9.8;;19.4;21.5;3.5;93.5
2018-12-07 09:30:00;;24;15.4;27;10.7;;21.3;22.1;2;89.3
2018-12-07 10:30:00;17;33;14.2;24.5;11.7;;22.8;211.6;0.5;85.3
2018-12-07 11:30:00;41;53;14.8;26.6;12.5;;24.2;71.4;0.9;78.9
2018-12-07 12:30:00;15;24;6.1;51.8;11.2;;26.3;290.9;;68.5
2018-12-07 13:30:00;9;18;2.8;57.2;10.3;;27.2;307.1;;62.3
2018-12-07 14:30:00;12;29;2.5;54.3;10;;27.8;297.3;;59.1
2018-12-07 15:30:00;10;25;1.9;51.8;10.2;;27.9;298.2;;59.5
2018-12-07 16:30:00;22;28;2.5;50.4;10.4;;27.6;305.9;;61.5
2018-12-07 17:30:00;18;26;4.3;47.5;10.8;;25.9;294.8;;69
2018-12-07 18:30:00;19;20;5.4;41.4;;;23.9;232.9;;79.6
2018-12-07 19:30:00;;17;3.5;46.2;;;19.6;210.5;3.1;92.7
2018-12-07 20:30:00;25;44;11.9;35.5;10.9;;19.8;105.9;3.5;92.7
2018-12-07 21:30:00;27;34;9.1;29.6;10.9;;19.1;138.8;;94.2
2018-12-07 22:30:00;;22;7.5;37.1;10.5;;18.8;63.6;0.9;93
2018-12-07 23:30:00;;16;8.6;34.2;10.1;;18.9;135;0.6;94.5
2018-12-08 00:30:00;12;15;3.3;36.7;10.1;;18.8;190.5;1.1;97.5
2018-12-08 01:30:00;12;16;2.4;30.8;11;;19;116.4;0.3;97.1
2018-12-08 02:30:00;16;18;2.9;33.3;11.1;;18.7;108.8;0.4;96.9
2018-12-08 03:30:00;10;20;2.6;35.8;11.3;;18.2;64.7;0.1;97.3
2018-12-08 04:30:00;;15;3.1;34.4;11.4;;17.9;156.8;0.7;96.7
2018-12-08 05:30:00;;17;4.7;30.6;11;;17.6;53.9;1.6;96.4
2018-12-08 06:30:00;;26;7.1;28.2;11;;17.4;43.8;2.2;95.2
2018-12-08 07:30:00;19;21;4;30.6;10.8;;17.3;135.3;0.6;92.9
2018-12-08 08:30:00;;15;3.5;27.1;11.3;;18;54.6;0.3;89.8
2018-12-08 09:30:00;13;23;2.7;28.1;12.1;;19.6;145.9;1.1;82
2018-12-08 10:30:00;17;24;2.8;30.9;12.5;;19.8;128.5;3;78.4
2018-12-08 11:30:00;11;12;2.1;34.5;11.4;;20.8;121.7;2.7;74.1
2018-12-08 12:30:00;17;24;1.9;37.6;11.9;;22.2;147.7;;69.7
2018-12-08 13:30:00;14;27;1.7;42.8;11.5;;23;150.4;;64.4
2018-12-08 14:30:00;17;20;1.6;43.6;12.1;;23.1;142.7;4.9;62.1
2018-12-08 15:30:00;10;24;1.7;41.6;11.9;;23.1;137.2;2.6;62.5
2018-12-08 16:30:00;8;15;1.3;44.1;11.4;;23.5;143.6;;58.8
2018-12-08 17:30:00;10;23;1.8;45.6;12.2;;23;119.5;2.2;60.5
2018-12-08 18:30:00;13;19;1.8;46.4;10.4;;21.8;160.4;1.3;64.6
2018-12-08 19:30:00;12;21;2;40.6;11.6;;19.2;209.7;0.1;74.7
2018-12-08 20:30:00;15;21;2;39.1;11.2;;17.7;323.8;0.9;79.3
2018-12-08 21:30:00;14;17;1.8;37.3;11.3;;17.1;316.6;1.7;82.6
2018-12-08 22:30:00;11;17;1.7;37.2;11.8;;16.8;268.1;0.3;83.9
2018-12-08 23:30:00;10;15;2.1;33.1;11.9;;16.5;313.3;0.2;86
2018-12-09 00:30:00;12;20;2.6;30.4;12.6;;16.2;42.6;2.2;84.7
2018-12-09 01:30:00;7;11;3.1;31.9;10.3;;16.1;44.7;3.1;82
2018-12-09 02:30:00;;6;2;34.2;9.1;;15.4;356;0.7;84.2
2018-12-09 03:30:00;8;;0.5;36.6;8.2;;14.9;297.9;1;84.7
2018-12-09 04:30:00;6;13;1.1;34.4;8.4;;14.9;56.3;4.1;85.1
2018-12-09 05:30:00;;13;2.1;31.5;8.7;;14.8;5.1;1.5;86.6
2018-12-09 06:30:00;11;15;4;25.2;9.5;;14.6;80.1;1.4;89.3
2018-12-09 07:30:00;18;23;4.2;25.9;10.1;;15.6;59.3;1.5;85.8
2018-12-09 08:30:00;16;18;4.2;26.7;12;;18.7;102.5;1.6;74.5
2018-12-09 09:30:00;17;21;2.6;30.8;11.7;;20.2;64.6;2.6;68.9
2018-12-09 10:30:00;;;;;;;;;;
2018-12-09 11:30:00;;;;23.4;3.1;;19.7;351.5;;72.5
2018-12-09 12:30:00;;2;9.8;38.6;10.2;;21.4;2.5;;64.8
2018-12-09 13:30:00;;23;3.9;44.7;8.3;;23.2;16.2;;59
2018-12-09 14:30:00;6;26;3.8;50;10.4;;24.3;6.5;3.3;54.7
2018-12-09 15:30:00;;32;3.8;55.3;10.3;;25.4;352.5;0.6;51
2018-12-09 16:30:00;11;40;3.7;61.5;11.6;;25.8;353.4;4.1;48.9
2018-12-09 17:30:00;11;40;3.6;69.7;11.3;;26.6;303.5;1.2;45.7
2018-12-09 18:30:00;;;;;;;;;;
2018-12-09 19:30:00;;;;;;;;;;
2018-12-09 20:30:00;;;;;;;;;;
2018-12-09 21:30:00;;;;;;;;;;
2018-12-09 22:30:00;;;;;;;;;;
2018-12-09 23:30:00;;;;;;;;;;
2018-12-10 00:30:00;;;;;;;;;;
2018-12-10 01:30:00;;;;;;;;;;
2018-12-10 02:30:00;;;;;;;;;;
2018-12-10 03:30:00;;;;;;;;;;
2018-12-10 04:30:00;;;;;;;;;;
2018-12-10 05:30:00;;;;;;;;;;
2018-12-10 06:30:00;;;;;;;;;;
2018-12-10 07:30:00;;;;;;;;;;
2018-12-10 08:30:00;;;;;;;;;;
2018-12-10 09:30:00;;;;;;;;;;
2018-12-10 10:30:00;;;;;;;;;;
2018-12-10 11:30:00;;;;;;;;;;
2018-12-10 12:30:00;;;;;;;;;;
2018-12-10 13:30:00;;;;;;;;;;
2018-12-10 14:30:00;;;;;;;;;;
2018-12-10 15:30:00;;;3.5;69.7;11.3;;26.3;346.2;3;45.5
2018-12-10 16:30:00;23;47;6.2;58.1;11.9;;27;38.2;3;49.5
2018-12-10 17:30:00;27;52;12.1;42.2;16.8;;25.2;75.2;2.9;59
2018-12-10 18:30:00;30;52;10.6;34.4;19.6;;23;88.7;2.7;67.5
2018-12-10 19:30:00;22;33;10.4;35.3;12.4;;22.1;42.5;4.7;70.9
2018-12-10 20:30:00;26;28;8.4;35.6;12.9;;21;43;4.5;74.5
2018-12-10 21:30:00;19;28;8.1;33.9;12.4;;20.2;56.3;3.6;78.1
2018-12-10 22:30:00;27;32;7.5;35.4;12.5;;19.7;41.4;4.7;80.4
2018-12-10 23:30:00;21;31;9.1;33.2;12.9;;19.1;31.9;4.3;83
2018-12-11 00:30:00;14;30;8.1;31.4;13.1;;18.8;21.4;3.6;84.6
2018-12-11 01:30:00;;;10.9;26.9;11;;18.5;21.2;3.8;86
2018-12-11 02:30:00;;;;;;;;;;
2018-12-11 03:30:00;;;;;;;;;;
2018-12-11 04:30:00;;;;;;;;;;
2018-12-11 05:30:00;;;;;;;;;;
2018-12-11 06:30:00;;;;;;;;;;
2018-12-11 07:30:00;;;;;;;;;;
2018-12-11 08:30:00;;;;;;;;;;
2018-12-11 09:30:00;;;;;;;;;;
2018-12-11 10:30:00;;;;28.6;3.1;;24.4;1.2;;61.7
2018-12-11 11:30:00;3;27;7.7;45.1;10.4;;25.7;18.4;;55.8
2018-12-11 12:30:00;;;3.8;50.6;12.6;;27.3;15.8;;49.3
2018-12-11 13:30:00;;;;;;;;;;
2018-12-11 14:30:00;;;;;;;;;;
2018-12-11 15:30:00;;;;;;;;;;
2018-12-11 16:30:00;;;;0.2;;;27.8;59.4;2.1;49.4
2018-12-11 17:30:00;19;33;4.3;59.9;13;;28.2;67.4;2.2;46.4
2018-12-11 18:30:00;9;27;7.7;59.1;12.1;;26.8;60.2;4.8;50.2
2018-12-11 19:30:00;17;31;12.1;41.9;14.1;;24.8;49.5;;57.9
2018-12-11 20:30:00;23;48;20.1;26.4;14.7;;23.1;15;;66.9
2018-12-11 21:30:00;47;80;20.5;25.1;14.5;;22.3;35.6;;69
2018-12-11 22:30:00;16;24;13.6;30.5;14;;22;39.3;;72.7
2018-12-11 23:30:00;16;21;14.1;28.6;13.8;;21.8;41.1;;75.7
2018-12-12 00:30:00;21;26;13.7;27.3;14.4;;21.2;33.1;;79.6
