Timestamp;PM10;PTS;PM 2,5
2018-11-11 10:30:00;8;10;
2018-11-11 11:30:00;11;14;
2018-11-11 12:30:00;10;17;
2018-11-11 13:30:00;12;21;
2018-11-11 14:30:00;8;17;
2018-11-11 15:30:00;12;17;
2018-11-11 16:30:00;17;13;
2018-11-11 17:30:00;8;13;
2018-11-11 18:30:00;9;8;
2018-11-11 19:30:00;13;25;
2018-11-11 20:30:00;11;9;
2018-11-11 21:30:00;27;26;
2018-11-11 22:30:00;28;33;
2018-11-11 23:30:00;22;26;
2018-11-12 00:30:00;18;27;
2018-11-12 01:30:00;20;29;
2018-11-12 02:30:00;26;25;
2018-11-12 03:30:00;25;28;
2018-11-12 04:30:00;27;30;
2018-11-12 05:30:00;27;37;
2018-11-12 06:30:00;21;33;
2018-11-12 07:30:00;53;72;
2018-11-12 08:30:00;20;36;
2018-11-12 09:30:00;14;12;
2018-11-12 10:30:00;17;14;
2018-11-12 11:30:00;12;13;
2018-11-12 12:30:00;8;15;
2018-11-12 13:30:00;15;12;
2018-11-12 14:30:00;8;11;
2018-11-12 15:30:00;8;15;
2018-11-12 16:30:00;25;34;
2018-11-12 17:30:00;27;38;
2018-11-12 18:30:00;19;33;
2018-11-12 19:30:00;33;48;
2018-11-12 20:30:00;28;35;
2018-11-12 21:30:00;28;32;
2018-11-12 22:30:00;34;39;
2018-11-12 23:30:00;26;21;
2018-11-13 00:30:00;28;33;
2018-11-13 01:30:00;36;37;
2018-11-13 02:30:00;21;33;
2018-11-13 03:30:00;21;;
2018-11-13 04:30:00;24;30;
2018-11-13 05:30:00;33;32;
2018-11-13 06:30:00;38;;
2018-11-13 07:30:00;46;72;
2018-11-13 08:30:00;36;44;
2018-11-13 09:30:00;8;17;
2018-11-13 10:30:00;7;;
2018-11-13 11:30:00;14;9;
2018-11-13 12:30:00;10;19;
2018-11-13 13:30:00;7;22;
2018-11-13 14:30:00;10;21;
2018-11-13 15:30:00;22;39;
2018-11-13 16:30:00;20;31;
2018-11-13 17:30:00;32;47;
2018-11-13 18:30:00;25;31;
2018-11-13 19:30:00;24;38;
2018-11-13 20:30:00;31;43;
2018-11-13 21:30:00;30;39;
2018-11-13 22:30:00;28;29;
2018-11-13 23:30:00;21;31;
2018-11-14 00:30:00;19;27;
2018-11-14 01:30:00;17;27;
2018-11-14 02:30:00;19;28;
2018-11-14 03:30:00;21;32;
2018-11-14 04:30:00;20;29;
2018-11-14 05:30:00;19;29;
2018-11-14 06:30:00;50;62;
2018-11-14 07:30:00;26;33;
2018-11-14 08:30:00;13;24;
2018-11-14 09:30:00;;22;
2018-11-14 10:30:00;16;17;
2018-11-14 11:30:00;16;28;
2018-11-14 12:30:00;17;36;
2018-11-14 13:30:00;28;39;
2018-11-14 14:30:00;18;47;
2018-11-14 15:30:00;20;39;
2018-11-14 16:30:00;34;58;
2018-11-14 17:30:00;40;80;
2018-11-14 18:30:00;33;44;
2018-11-14 19:30:00;30;43;
2018-11-14 20:30:00;32;43;
2018-11-14 21:30:00;29;41;
2018-11-14 22:30:00;21;28;
2018-11-14 23:30:00;15;30;
2018-11-15 00:30:00;20;13;
2018-11-15 01:30:00;17;30;
2018-11-15 02:30:00;21;28;
2018-11-15 03:30:00;23;29;
2018-11-15 04:30:00;22;28;
2018-11-15 05:30:00;17;23;
2018-11-15 06:30:00;27;42;
2018-11-15 07:30:00;27;43;
2018-11-15 08:30:00;28;44;
2018-11-15 09:30:00;26;38;
2018-11-15 10:30:00;26;43;
2018-11-15 11:30:00;22;36;
2018-11-15 12:30:00;22;48;
2018-11-15 13:30:00;32;86;
2018-11-15 14:30:00;24;43;
2018-11-15 15:30:00;30;47;
2018-11-15 16:30:00;23;40;
2018-11-15 17:30:00;31;27;
2018-11-15 18:30:00;25;39;
2018-11-15 19:30:00;17;;
2018-11-15 20:30:00;18;;
2018-11-15 21:30:00;25;18;
2018-11-15 22:30:00;19;21;
2018-11-15 23:30:00;19;17;
2018-11-16 00:30:00;26;27;
2018-11-16 01:30:00;24;28;
2018-11-16 02:30:00;22;23;
2018-11-16 03:30:00;26;22;
2018-11-16 04:30:00;34;;
2018-11-16 05:30:00;32;35;
2018-11-16 06:30:00;41;61;
2018-11-16 07:30:00;66;94;
2018-11-16 08:30:00;56;75;
2018-11-16 09:30:00;48;58;
2018-11-16 10:30:00;33;39;
2018-11-16 11:30:00;22;36;
2018-11-16 12:30:00;23;19;
2018-11-16 13:30:00;21;17;
2018-11-16 14:30:00;16;17;
2018-11-16 15:30:00;16;12;
2018-11-16 16:30:00;36;31;
2018-11-16 17:30:00;37;62;
2018-11-16 18:30:00;30;31;
2018-11-16 19:30:00;26;36;
2018-11-16 20:30:00;42;;
2018-11-16 21:30:00;32;42;
2018-11-16 22:30:00;39;48;
2018-11-16 23:30:00;25;37;
2018-11-17 00:30:00;29;34;
2018-11-17 01:30:00;30;44;
2018-11-17 02:30:00;24;25;
2018-11-17 03:30:00;25;29;
2018-11-17 04:30:00;29;32;
2018-11-17 05:30:00;22;15;
2018-11-17 06:30:00;19;21;
2018-11-17 07:30:00;9;12;
2018-11-17 08:30:00;10;8;
2018-11-17 09:30:00;9;8;
2018-11-17 10:30:00;34;40;
2018-11-17 11:30:00;33;39;
2018-11-17 12:30:00;20;30;
2018-11-17 13:30:00;21;26;
2018-11-17 14:30:00;16;20;
2018-11-17 15:30:00;17;16;
2018-11-17 16:30:00;14;15;
2018-11-17 17:30:00;20;22;
2018-11-17 18:30:00;15;23;
2018-11-17 19:30:00;24;27;
2018-11-17 20:30:00;30;31;
2018-11-17 21:30:00;28;30;
2018-11-17 22:30:00;28;23;
2018-11-17 23:30:00;36;46;
2018-11-18 00:30:00;37;40;
2018-11-18 01:30:00;43;54;
2018-11-18 02:30:00;35;41;
2018-11-18 03:30:00;34;30;
2018-11-18 04:30:00;31;32;
2018-11-18 05:30:00;27;31;
2018-11-18 06:30:00;29;27;
2018-11-18 07:30:00;23;21;
2018-11-18 08:30:00;15;14;
2018-11-18 09:30:00;11;16;
2018-11-18 10:30:00;11;13;
2018-11-18 11:30:00;12;10;
2018-11-18 12:30:00;17;20;
2018-11-18 13:30:00;16;21;
2018-11-18 14:30:00;13;26;
2018-11-18 15:30:00;18;27;
2018-11-18 16:30:00;22;31;
2018-11-18 17:30:00;19;27;
2018-11-18 18:30:00;18;32;
2018-11-18 19:30:00;16;26;
2018-11-18 20:30:00;22;26;
2018-11-18 21:30:00;21;25;
2018-11-18 22:30:00;15;24;
2018-11-18 23:30:00;18;24;
2018-11-19 00:30:00;16;30;
2018-11-19 01:30:00;22;23;
2018-11-19 02:30:00;25;27;
2018-11-19 03:30:00;19;34;
2018-11-19 04:30:00;13;17;
2018-11-19 05:30:00;21;14;
2018-11-19 06:30:00;22;16;
2018-11-19 07:30:00;5;8;
2018-11-19 08:30:00;10;8;
2018-11-19 09:30:00;8;4;
2018-11-19 10:30:00;5;3;
2018-11-19 11:30:00;10;2;
2018-11-19 12:30:00;9;4;
2018-11-19 13:30:00;11;8;
2018-11-19 14:30:00;18;15;
2018-11-19 15:30:00;18;20;
2018-11-19 16:30:00;21;15;
2018-11-19 17:30:00;14;10;
2018-11-19 18:30:00;20;17;
2018-11-19 19:30:00;60;114;
2018-11-19 20:30:00;36;40;
2018-11-19 21:30:00;21;23;
2018-11-19 22:30:00;11;5;
2018-11-19 23:30:00;15;11;
2018-11-20 00:30:00;13;12;
2018-11-20 01:30:00;7;;
2018-11-20 02:30:00;6;4;
2018-11-20 03:30:00;8;4;
2018-11-20 04:30:00;9;8;
2018-11-20 05:30:00;9;6;
2018-11-20 06:30:00;12;9;
2018-11-20 07:30:00;14;9;
2018-11-20 08:30:00;11;5;
2018-11-20 09:30:00;11;8;
2018-11-20 10:30:00;7;5;
2018-11-20 11:30:00;5;2;
2018-11-20 12:30:00;9;3;
2018-11-20 13:30:00;17;15;
2018-11-20 14:30:00;8;;
2018-11-20 15:30:00;6;5;
2018-11-20 16:30:00;8;3;
2018-11-20 17:30:00;11;4;
2018-11-20 18:30:00;12;8;
2018-11-20 19:30:00;10;6;
2018-11-20 20:30:00;13;9;
2018-11-20 21:30:00;21;23;
2018-11-20 22:30:00;11;4;
2018-11-20 23:30:00;10;4;
2018-11-21 00:30:00;17;8;
2018-11-21 01:30:00;11;6;
2018-11-21 02:30:00;7;5;
2018-11-21 03:30:00;7;3;
2018-11-21 04:30:00;14;18;
2018-11-21 05:30:00;12;16;
2018-11-21 06:30:00;14;8;
2018-11-21 07:30:00;15;16;
2018-11-21 08:30:00;16;17;
2018-11-21 09:30:00;11;12;
2018-11-21 10:30:00;14;6;
2018-11-21 11:30:00;12;8;
2018-11-21 12:30:00;10;7;
2018-11-21 13:30:00;6;5;
2018-11-21 14:30:00;15;3;
2018-11-21 15:30:00;12;10;
2018-11-21 16:30:00;;8;
2018-11-21 17:30:00;;8;
2018-11-21 18:30:00;9;;
2018-11-21 19:30:00;6;9;
2018-11-21 20:30:00;9;10;
2018-11-21 21:30:00;6;7;
2018-11-21 22:30:00;8;5;
2018-11-21 23:30:00;14;10;
2018-11-22 00:30:00;13;15;
2018-11-22 01:30:00;17;14;
2018-11-22 02:30:00;15;20;
2018-11-22 03:30:00;17;23;
2018-11-22 04:30:00;17;21;
2018-11-22 05:30:00;21;31;
2018-11-22 06:30:00;32;38;
2018-11-22 07:30:00;39;55;
2018-11-22 08:30:00;27;37;
2018-11-22 09:30:00;16;15;
2018-11-22 10:30:00;13;11;
2018-11-22 11:30:00;11;14;
2018-11-22 12:30:00;16;21;
2018-11-22 13:30:00;7;12;
2018-11-22 14:30:00;9;11;
2018-11-22 15:30:00;18;15;
2018-11-22 16:30:00;18;17;
2018-11-22 17:30:00;22;24;
2018-11-22 18:30:00;12;21;
2018-11-22 19:30:00;22;29;
2018-11-22 20:30:00;26;28;
2018-11-22 21:30:00;;31;
2018-11-22 22:30:00;27;38;
2018-11-22 23:30:00;27;18;
2018-11-23 00:30:00;21;18;
2018-11-23 01:30:00;13;15;
2018-11-23 02:30:00;17;23;
2018-11-23 03:30:00;17;15;
2018-11-23 04:30:00;23;22;
2018-11-23 05:30:00;24;27;
2018-11-23 06:30:00;26;31;
2018-11-23 07:30:00;35;39;
2018-11-23 08:30:00;29;34;
2018-11-23 09:30:00;18;21;
2018-11-23 10:30:00;9;20;
2018-11-23 11:30:00;13;16;
2018-11-23 12:30:00;16;17;
2018-11-23 13:30:00;16;25;
2018-11-23 14:30:00;13;23;
2018-11-23 15:30:00;17;12;
2018-11-23 16:30:00;12;11;
2018-11-23 17:30:00;11;15;
2018-11-23 18:30:00;7;10;
2018-11-23 19:30:00;17;18;
2018-11-23 20:30:00;14;17;
2018-11-23 21:30:00;17;;
2018-11-23 22:30:00;28;30;
2018-11-23 23:30:00;28;23;
2018-11-24 00:30:00;27;;
2018-11-24 01:30:00;45;52;
2018-11-24 02:30:00;36;51;
2018-11-24 03:30:00;44;53;
2018-11-24 04:30:00;30;38;
2018-11-24 05:30:00;30;33;
2018-11-24 06:30:00;38;42;
2018-11-24 07:30:00;40;39;
2018-11-24 08:30:00;18;23;
2018-11-24 09:30:00;16;23;
2018-11-24 10:30:00;16;;
2018-11-24 11:30:00;9;12;
2018-11-24 12:30:00;20;16;
2018-11-24 13:30:00;22;19;
2018-11-24 14:30:00;14;;
2018-11-24 15:30:00;14;;
2018-11-24 16:30:00;17;11;
2018-11-24 17:30:00;19;21;
2018-11-24 18:30:00;23;16;
2018-11-24 19:30:00;20;12;
2018-11-24 20:30:00;22;16;
2018-11-24 21:30:00;26;22;
2018-11-24 22:30:00;13;17;
2018-11-24 23:30:00;17;;
2018-11-25 00:30:00;10;14;
2018-11-25 01:30:00;26;21;
2018-11-25 02:30:00;24;22;
2018-11-25 03:30:00;22;20;
2018-11-25 04:30:00;21;12;
2018-11-25 05:30:00;16;18;
2018-11-25 06:30:00;15;6;
2018-11-25 07:30:00;7;14;
2018-11-25 08:30:00;11;7;
2018-11-25 09:30:00;11;1;
2018-11-25 10:30:00;7;14;
2018-11-25 11:30:00;12;7;
2018-11-25 12:30:00;10;16;
2018-11-25 13:30:00;10;;
2018-11-25 14:30:00;9;42;
2018-11-25 15:30:00;9;6;
2018-11-25 16:30:00;6;42;
2018-11-25 17:30:00;7;;
2018-11-25 18:30:00;12;13;
2018-11-25 19:30:00;24;20;
2018-11-25 20:30:00;20;24;
2018-11-25 21:30:00;26;34;
2018-11-25 22:30:00;27;31;
2018-11-25 23:30:00;27;23;
2018-11-26 00:30:00;19;21;
2018-11-26 01:30:00;24;21;
2018-11-26 02:30:00;17;15;
2018-11-26 03:30:00;22;21;
2018-11-26 04:30:00;22;34;
2018-11-26 05:30:00;37;44;
2018-11-26 06:30:00;49;56;
2018-11-26 07:30:00;49;65;
2018-11-26 08:30:00;41;56;
2018-11-26 09:30:00;23;32;
2018-11-26 10:30:00;21;23;
2018-11-26 11:30:00;12;18;
2018-11-26 12:30:00;13;15;
2018-11-26 13:30:00;12;13;
2018-11-26 14:30:00;8;13;
2018-11-26 15:30:00;13;;
2018-11-26 16:30:00;;15;
2018-11-26 17:30:00;49;25;
2018-11-26 18:30:00;11;17;
2018-11-26 19:30:00;19;27;
2018-11-26 20:30:00;58;16;
2018-11-26 21:30:00;18;27;
2018-11-26 22:30:00;13;19;
2018-11-26 23:30:00;11;7;
2018-11-27 00:30:00;11;10;
2018-11-27 01:30:00;9;12;
2018-11-27 02:30:00;18;17;
2018-11-27 03:30:00;10;19;
2018-11-27 04:30:00;12;11;
2018-11-27 05:30:00;17;25;
2018-11-27 06:30:00;41;51;
2018-11-27 07:30:00;45;71;
2018-11-27 08:30:00;12;17;
2018-11-27 09:30:00;16;12;
2018-11-27 10:30:00;8;13;
2018-11-27 11:30:00;11;15;
2018-11-27 12:30:00;13;;
2018-11-27 13:30:00;9;13;
2018-11-27 14:30:00;13;;
2018-11-27 15:30:00;13;17;
2018-11-27 16:30:00;12;18;
2018-11-27 17:30:00;20;27;
2018-11-27 18:30:00;21;26;
2018-11-27 19:30:00;33;38;
2018-11-27 20:30:00;31;49;
2018-11-27 21:30:00;43;60;
2018-11-27 22:30:00;31;49;
2018-11-27 23:30:00;20;22;
2018-11-28 00:30:00;15;18;
2018-11-28 01:30:00;19;26;
2018-11-28 02:30:00;18;13;
2018-11-28 03:30:00;16;;
2018-11-28 04:30:00;14;16;
2018-11-28 05:30:00;20;19;
2018-11-28 06:30:00;19;21;
2018-11-28 07:30:00;35;34;
2018-11-28 08:30:00;23;28;
2018-11-28 09:30:00;24;31;
2018-11-28 10:30:00;35;45;
2018-11-28 11:30:00;19;25;
2018-11-28 12:30:00;15;19;
2018-11-28 13:30:00;17;19;
2018-11-28 14:30:00;15;21;
2018-11-28 15:30:00;13;22;
2018-11-28 16:30:00;21;26;
2018-11-28 17:30:00;30;35;
2018-11-28 18:30:00;18;27;
2018-11-28 19:30:00;39;50;
2018-11-28 20:30:00;36;48;
2018-11-28 21:30:00;42;54;
2018-11-28 22:30:00;38;40;
2018-11-28 23:30:00;35;45;
2018-11-29 00:30:00;37;43;
2018-11-29 01:30:00;42;47;
2018-11-29 02:30:00;25;48;
2018-11-29 03:30:00;37;59;
2018-11-29 04:30:00;33;44;
2018-11-29 05:30:00;36;50;
2018-11-29 06:30:00;50;77;
2018-11-29 07:30:00;60;73;
2018-11-29 08:30:00;44;57;
2018-11-29 09:30:00;15;18;
2018-11-29 10:30:00;20;31;
2018-11-29 11:30:00;26;28;
2018-11-29 12:30:00;14;27;
2018-11-29 13:30:00;26;37;
2018-11-29 14:30:00;22;40;
2018-11-29 15:30:00;29;63;
2018-11-29 16:30:00;32;47;
2018-11-29 17:30:00;33;49;
2018-11-29 18:30:00;23;25;
2018-11-29 19:30:00;19;37;
2018-11-29 20:30:00;36;45;
2018-11-29 21:30:00;32;52;
2018-11-29 22:30:00;38;52;
2018-11-29 23:30:00;58;79;
2018-11-30 00:30:00;37;55;
2018-11-30 01:30:00;45;59;
2018-11-30 02:30:00;36;54;
2018-11-30 03:30:00;48;83;
2018-11-30 04:30:00;45;69;
2018-11-30 05:30:00;33;36;
2018-11-30 06:30:00;52;67;
2018-11-30 07:30:00;92;125;
2018-11-30 08:30:00;44;58;
2018-11-30 09:30:00;28;44;
2018-11-30 10:30:00;35;44;
2018-11-30 11:30:00;33;46;
2018-11-30 12:30:00;23;46;
2018-11-30 13:30:00;27;41;
2018-11-30 14:30:00;25;50;
2018-11-30 15:30:00;32;45;
2018-11-30 16:30:00;33;51;
2018-11-30 17:30:00;33;48;
2018-11-30 18:30:00;35;53;
2018-11-30 19:30:00;36;54;
2018-11-30 20:30:00;31;46;
2018-11-30 21:30:00;29;34;
2018-11-30 22:30:00;38;59;
2018-11-30 23:30:00;37;44;
2018-12-01 00:30:00;44;;
2018-12-01 01:30:00;36;40;
2018-12-01 02:30:00;17;;
2018-12-01 03:30:00;23;13;
2018-12-01 04:30:00;14;13;
2018-12-01 05:30:00;12;9;
2018-12-01 06:30:00;18;12;
2018-12-01 07:30:00;12;9;
2018-12-01 08:30:00;12;;
2018-12-01 09:30:00;19;11;
2018-12-01 10:30:00;11;7;
2018-12-01 11:30:00;13;5;
2018-12-01 12:30:00;18;13;
2018-12-01 13:30:00;13;7;
2018-12-01 14:30:00;8;3;
2018-12-01 15:30:00;10;2;
2018-12-01 16:30:00;7;1;
2018-12-01 17:30:00;7;1;
2018-12-01 18:30:00;10;6;
2018-12-01 19:30:00;21;;
2018-12-01 20:30:00;10;7;
2018-12-01 21:30:00;13;11;
2018-12-01 22:30:00;21;19;
2018-12-01 23:30:00;18;17;
2018-12-02 00:30:00;11;;
2018-12-02 01:30:00;13;9;
2018-12-02 02:30:00;21;22;
2018-12-02 03:30:00;15;10;
2018-12-02 04:30:00;15;10;
2018-12-02 05:30:00;32;22;
2018-12-02 06:30:00;33;27;
2018-12-02 07:30:00;24;18;
2018-12-02 08:30:00;7;9;
2018-12-02 09:30:00;10;15;
2018-12-02 10:30:00;7;8;
2018-12-02 11:30:00;9;6;
2018-12-02 12:30:00;10;4;
2018-12-02 13:30:00;11;1;
2018-12-02 14:30:00;9;7;
2018-12-02 15:30:00;8;6;
2018-12-02 16:30:00;11;4;
2018-12-02 17:30:00;11;6;
2018-12-02 18:30:00;14;8;
2018-12-02 19:30:00;18;12;
2018-12-02 20:30:00;16;11;
2018-12-02 21:30:00;15;10;
2018-12-02 22:30:00;12;8;
2018-12-02 23:30:00;13;7;
2018-12-03 00:30:00;10;4;
2018-12-03 01:30:00;15;6;
2018-12-03 02:30:00;18;12;
2018-12-03 03:30:00;21;12;
2018-12-03 04:30:00;23;;
2018-12-03 05:30:00;21;15;
2018-12-03 06:30:00;17;15;
2018-12-03 07:30:00;24;16;
2018-12-03 08:30:00;12;13;
2018-12-03 09:30:00;9;7;
2018-12-03 10:30:00;17;;
2018-12-03 11:30:00;24;23;
2018-12-03 12:30:00;13;12;
2018-12-03 13:30:00;11;14;
2018-12-03 14:30:00;23;21;
2018-12-03 15:30:00;19;13;
2018-12-03 16:30:00;15;19;
2018-12-03 17:30:00;30;33;
2018-12-03 18:30:00;30;26;
2018-12-03 19:30:00;38;45;
2018-12-03 20:30:00;32;;
2018-12-03 21:30:00;35;;
2018-12-03 22:30:00;28;31;
2018-12-03 23:30:00;45;52;
2018-12-04 00:30:00;35;34;
2018-12-04 01:30:00;37;38;
2018-12-04 02:30:00;40;56;
2018-12-04 03:30:00;35;25;
2018-12-04 04:30:00;24;25;
2018-12-04 05:30:00;16;14;
2018-12-04 06:30:00;22;20;
2018-12-04 07:30:00;23;18;
2018-12-04 08:30:00;21;23;
2018-12-04 09:30:00;13;6;
2018-12-04 10:30:00;15;7;
2018-12-04 11:30:00;12;9;
2018-12-04 12:30:00;13;16;
2018-12-04 13:30:00;11;9;
2018-12-04 14:30:00;19;9;
2018-12-04 15:30:00;23;29;
2018-12-04 16:30:00;22;30;
2018-12-04 17:30:00;21;29;
2018-12-04 18:30:00;23;27;
2018-12-04 19:30:00;31;19;
2018-12-04 20:30:00;24;29;
2018-12-04 21:30:00;28;34;
2018-12-04 22:30:00;33;35;
2018-12-04 23:30:00;24;16;
2018-12-05 00:30:00;21;17;
2018-12-05 01:30:00;21;22;
2018-12-05 02:30:00;22;14;
2018-12-05 03:30:00;11;10;
2018-12-05 04:30:00;18;22;
2018-12-05 05:30:00;12;13;
2018-12-05 06:30:00;18;23;
2018-12-05 07:30:00;36;41;
2018-12-05 08:30:00;27;36;
2018-12-05 09:30:00;21;31;
2018-12-05 10:30:00;20;25;
2018-12-05 11:30:00;14;19;
2018-12-05 12:30:00;22;25;
2018-12-05 13:30:00;20;39;
2018-12-05 14:30:00;31;52;
2018-12-05 15:30:00;28;47;
2018-12-05 16:30:00;34;44;
2018-12-05 17:30:00;36;48;
2018-12-05 18:30:00;19;38;
2018-12-05 19:30:00;38;61;
2018-12-05 20:30:00;23;34;
2018-12-05 21:30:00;24;39;
2018-12-05 22:30:00;10;13;
2018-12-05 23:30:00;9;10;
2018-12-06 00:30:00;15;6;
2018-12-06 01:30:00;20;29;
2018-12-06 02:30:00;41;56;
2018-12-06 03:30:00;21;24;
2018-12-06 04:30:00;22;25;
2018-12-06 05:30:00;46;58;
2018-12-06 06:30:00;30;49;
2018-12-06 07:30:00;43;61;
2018-12-06 08:30:00;37;36;
2018-12-06 09:30:00;36;45;
2018-12-06 10:30:00;17;25;
2018-12-06 11:30:00;12;16;
2018-12-06 12:30:00;22;28;
2018-12-06 13:30:00;22;41;
2018-12-06 14:30:00;23;35;
2018-12-06 15:30:00;37;43;
2018-12-06 16:30:00;33;41;
2018-12-06 17:30:00;26;75;
2018-12-06 18:30:00;18;;
2018-12-06 19:30:00;19;;
2018-12-06 20:30:00;32;18;
2018-12-06 21:30:00;28;32;
2018-12-06 22:30:00;33;35;
2018-12-06 23:30:00;42;43;
2018-12-07 00:30:00;23;22;
2018-12-07 01:30:00;28;30;
2018-12-07 02:30:00;31;;
2018-12-07 03:30:00;30;37;
2018-12-07 04:30:00;40;39;
2018-12-07 05:30:00;55;59;
2018-12-07 06:30:00;70;92;
2018-12-07 07:30:00;20;15;
2018-12-07 08:30:00;16;11;
2018-12-07 09:30:00;22;20;
2018-12-07 10:30:00;17;20;
2018-12-07 11:30:00;31;42;
2018-12-07 12:30:00;26;43;
2018-12-07 13:30:00;20;39;
2018-12-07 14:30:00;27;52;
2018-12-07 15:30:00;41;51;
2018-12-07 16:30:00;39;60;
2018-12-07 17:30:00;35;53;
2018-12-07 18:30:00;30;34;
2018-12-07 19:30:00;17;16;
2018-12-07 20:30:00;26;24;
2018-12-07 21:30:00;27;30;
2018-12-07 22:30:00;32;38;
2018-12-07 23:30:00;18;17;
2018-12-08 00:30:00;14;12;
2018-12-08 01:30:00;10;12;
2018-12-08 02:30:00;9;6;
2018-12-08 03:30:00;15;5;
2018-12-08 04:30:00;15;10;
2018-12-08 05:30:00;16;20;
2018-12-08 06:30:00;17;23;
2018-12-08 07:30:00;18;19;
2018-12-08 08:30:00;14;17;
2018-12-08 09:30:00;17;11;
2018-12-08 10:30:00;9;10;
2018-12-08 11:30:00;15;10;
2018-12-08 12:30:00;19;14;
2018-12-08 13:30:00;14;19;
2018-12-08 14:30:00;11;13;
2018-12-08 15:30:00;15;10;
2018-12-08 16:30:00;12;;
2018-12-08 17:30:00;16;8;
2018-12-08 18:30:00;17;;
2018-12-08 19:30:00;18;20;
2018-12-08 20:30:00;19;23;
2018-12-08 21:30:00;27;24;
2018-12-08 22:30:00;12;5;
2018-12-08 23:30:00;;;
2018-12-09 00:30:00;;;
2018-12-09 01:30:00;;;
2018-12-09 02:30:00;;;
2018-12-09 03:30:00;17;15;
2018-12-09 04:30:00;6;9;
2018-12-09 05:30:00;11;6;
2018-12-09 06:30:00;22;21;
2018-12-09 07:30:00;18;19;
2018-12-09 08:30:00;13;10;
2018-12-09 09:30:00;9;12;
2018-12-09 10:30:00;11;12;
2018-12-09 11:30:00;9;;
2018-12-09 12:30:00;8;13;
2018-12-09 13:30:00;15;;
2018-12-09 14:30:00;14;11;
2018-12-09 15:30:00;17;16;
2018-12-09 16:30:00;12;15;
2018-12-09 17:30:00;12;16;
2018-12-09 18:30:00;13;14;
2018-12-09 19:30:00;18;12;
2018-12-09 20:30:00;20;15;
2018-12-09 21:30:00;17;14;
2018-12-09 22:30:00;12;13;
2018-12-09 23:30:00;10;11;
2018-12-10 00:30:00;10;11;
2018-12-10 01:30:00;8;15;
2018-12-10 02:30:00;18;17;
2018-12-10 03:30:00;22;12;
2018-12-10 04:30:00;22;16;
2018-12-10 05:30:00;16;22;
2018-12-10 06:30:00;19;23;
2018-12-10 07:30:00;28;;
2018-12-10 08:30:00;8;9;
2018-12-10 09:30:00;8;7;
2018-12-10 10:30:00;10;;
2018-12-10 11:30:00;13;22;
2018-12-10 12:30:00;17;25;
2018-12-10 13:30:00;16;30;
2018-12-10 14:30:00;20;30;
2018-12-10 15:30:00;19;40;
2018-12-10 16:30:00;;39;
2018-12-10 17:30:00;27;38;
2018-12-10 18:30:00;27;31;
2018-12-10 19:30:00;23;36;
2018-12-10 20:30:00;25;28;
2018-12-10 21:30:00;21;26;
2018-12-10 22:30:00;29;;
2018-12-10 23:30:00;25;30;
2018-12-11 00:30:00;26;25;
2018-12-11 01:30:00;15;17;
2018-12-11 02:30:00;14;10;
2018-12-11 03:30:00;15;16;
2018-12-11 04:30:00;18;21;
2018-12-11 05:30:00;16;20;
2018-12-11 06:30:00;24;20;
2018-12-11 07:30:00;25;28;
2018-12-11 08:30:00;2;15;
2018-12-11 09:30:00;7;13;
2018-12-11 10:30:00;10;20;
2018-12-11 11:30:00;18;28;
2018-12-11 12:30:00;20;13;
2018-12-11 13:30:00;14;18;
2018-12-11 14:30:00;21;26;
2018-12-11 15:30:00;27;38;
2018-12-11 16:30:00;25;30;
2018-12-11 17:30:00;21;;
2018-12-11 18:30:00;22;27;
2018-12-11 19:30:00;34;39;
2018-12-11 20:30:00;25;27;
2018-12-11 21:30:00;25;27;
2018-12-11 22:30:00;27;21;
2018-12-11 23:30:00;40;53;
2018-12-12 00:30:00;27;21;
2018-12-12 01:30:00;16;18;
2018-12-12 02:30:00;24;20;
2018-12-12 03:30:00;17;;
2018-12-12 04:30:00;23;21;
2018-12-12 05:30:00;24;26;
2018-12-12 06:30:00;22;;
2018-12-12 07:30:00;22;18;
2018-12-12 08:30:00;23;22;
2018-12-12 09:30:00;17;22;
2018-12-12 10:30:00;13;21;
2018-12-12 11:30:00;21;38;
2018-12-12 12:30:00;23;36;
2018-12-12 13:30:00;22;26;
2018-12-12 14:30:00;19;26;
2018-12-12 15:30:00;12;20;
2018-12-12 16:30:00;15;20;
2018-12-12 17:30:00;32;42;
2018-12-12 18:30:00;26;37;
2018-12-12 19:30:00;23;38;
2018-12-12 20:30:00;27;36;
2018-12-12 21:30:00;27;;
2018-12-12 22:30:00;25;28;
2018-12-12 23:30:00;33;38;
2018-12-13 00:30:00;21;28;
2018-12-13 01:30:00;6;14;
2018-12-13 02:30:00;19;15;
2018-12-13 03:30:00;25;26;
2018-12-13 04:30:00;41;45;
2018-12-13 05:30:00;29;39;
2018-12-13 06:30:00;52;59;
2018-12-13 07:30:00;58;73;
2018-12-13 08:30:00;25;19;
2018-12-13 09:30:00;22;26;
2018-12-13 10:30:00;27;38;
2018-12-13 11:30:00;29;40;
2018-12-13 12:30:00;25;40;
2018-12-13 13:30:00;20;47;
2018-12-13 14:30:00;29;34;
2018-12-13 15:30:00;23;21;
2018-12-13 16:30:00;32;26;
2018-12-13 17:30:00;42;52;
2018-12-13 18:30:00;38;61;
2018-12-13 19:30:00;51;85;
2018-12-13 20:30:00;46;44;
